"Timestamp","Calculated Flow with Offset","Compressor #1 Desire Flow SP For PID Murphy","Compressor #2 Desire Flow SP For PID Murphy","Compressor Flow Max Deadband","Derived Run Status","Fault Indication","Flow Status Mode","Hour Meter","Run Status Comp #1","Run Status Comp #2","Total Number Of Compressors","Total Number Of Wellheads","Well #1 Analog Output 1","Well #2 Analog Output 2","Well #3 Analog Output 3","Well #4 Analog Output 4","Wellhead #1 Calculated Desired Flow","Wellhead #1 Choke Flow Priority #","Wellhead #1 Choke Oil Priority #","Wellhead #1 Flow Running Status Percent","Wellhead #1 In Manual/Auto","Wellhead #1 Injection Differential Prs From Customer PLC","Wellhead #1 Injection Flow Rate From Customer PLC","Wellhead #1 Injection Static Pressure From Customer PLC","Wellhead #1 Injection Temp From Customer PLC","Wellhead #1 Max Flow Rate","Wellhead #1 PID Flow Release","WellHead #1 Running Status","Wellhead #1 Setpoint From Customer PLC","Wellhead #1 Yesterdays Total Flow","Wellhead #2 Calculated Desired Flow","Wellhead #2 Choke Flow Priority #","Wellhead #2 Choke Oil Priority #","Wellhead #2 Flow Running Status Percent","Wellhead #2 In Manual/Auto","Wellhead #2 Injection Differential Prs From Customer PLC","Wellhead #2 Injection Flow Rate From Customer PLC","Wellhead #2 Injection Static Pressure From Customer PLC","Wellhead #2 Injection Temp From Customer PLC","Wellhead #2 Max Flow Rate","Wellhead #2 PID Flow Release","Wellhead #2 PID Min Output","WellHead #2 Running Status","Wellhead #2 Setpoint From Customer PLC","Wellhead #2 Yesterdays Total Flow","Wellhead #3 Calculated Desired Flow","Wellhead #3 Choke Flow Priority #","Wellhead #3 Choke Oil Priority #","Wellhead #3 Flow Running Status Percent","Wellhead #3 In Manual/Auto","Wellhead #3 Injection Differential Prs From Customer PLC","Wellhead #3 Injection Flow Rate From Customer PLC","Wellhead #3 Injection Static Pressure From Customer PLC","Wellhead #3 Injection Temp From Customer PLC","Wellhead #3 Max Flow Rate","Wellhead #3 PID Flow Release","WellHead #3 Running Status","Wellhead #3 Setpoint From Customer PLC","Wellhead #3 Yesterdays Total Flow","Wellhead #4 Calculated Desired Flow","Wellhead #4 Choke Flow Priority #","Wellhead #4 Choke Oil Priority #","Wellhead #4 Flow Running Status Percent","Wellhead #4 In Manual/Auto","Wellhead #4 Injection Differential Prs From Customer PLC","Wellhead #4 Injection Flow Rate From Customer PLC","Wellhead #4 Injection Static Pressure From Customer PLC","Wellhead #4 Injection Temp From Customer PLC","Wellhead #4 Max Flow Rate","Wellhead #4 PID Flow Release","Wellhead #4 PID Min Output","Wellhead #4 Setpoint From Customer PLC","Wellhead #4 Yesterdays Total Flow"
"4/10/2026 04:08:33 AM","3230","","","","","Panel Reset/Standby","","5308","Running","Running","","","66","64","71","73","0.830","","","","","44","0.818","822","139","","","Online","1.000","0.823","0.830","","","","","43","0.816","822","138","","","","Online","0.750","0.823","0.830","","","","","45","0.828","822","138","","","Online","0.800","0.823","0.830","","","","","45","0.827","821","138","","","","0.800","0.862"
"4/10/2026 03:53:33 AM","3250","","","","","Panel Reset/Standby","","5307","Running","Running","","","67","65","72","75","0.845","","","","","45","0.816","810","138","","","Online","1.000","0.823","0.845","","","","","45","0.824","809","137","","","","Online","0.750","0.823","0.845","","","","","45","0.821","808","137","","","Online","0.800","0.823","0.895","","","","","53","0.890","807","137","","","","0.800","0.862"
"4/10/2026 03:38:33 AM","3330","","","","","Panel Reset/Standby","","5307","Running","Running","","","66","64","71","74","0.805","","","","","44","0.825","822","137","","","Online","1.000","0.823","0.805","","","","","43","0.817","821","136","","","","Online","0.750","0.823","0.805","","","","","42","0.808","824","137","","","Online","0.800","0.823","0.805","","","","","49","0.869","825","136","","","","0.800","0.862"
"4/10/2026 03:23:33 AM","3300","","","","","Panel Reset/Standby","","5307","Running","Running","","","66","64","71","73","0.820","","","","","44","0.828","843","137","","","Online","1.000","0.823","0.820","","","","","43","0.826","843","136","","","","Online","0.750","0.823","0.820","","","","","42","0.813","843","137","","","Online","0.800","0.823","0.820","","","","","49","0.886","843","136","","","","0.800","0.862"
"4/10/2026 03:08:33 AM","3340","","","","","Panel Reset/Standby","","5307","Running","Running","","","67","64","71","74","0.835","","","","","45","0.833","820","136","","","Online","1.000","0.823","0.835","","","","","45","0.837","820","135","","","","Online","0.750","0.823","0.835","","","","","44","0.827","820","135","","","Online","0.800","0.823","0.835","","","","","52","0.895","821","135","","","","0.800","0.862"
"4/10/2026 02:53:33 AM","3201","","","","","Panel Reset/Standby","","5306","Running","Running","","","67","65","72","73","0.800","","","","","45","0.821","802","136","","","Online","1.000","0.823","0.800","","","","","46","0.827","801","135","","","","Online","0.750","0.823","0.800","","","","","47","0.837","801","136","","","Online","0.800","0.823","0.802","","","","","45","0.829","806","135","","","","0.800","0.862"
"4/10/2026 02:38:33 AM","3251","","","","","Panel Reset/Standby","","5306","Running","Running","","","67","65","72","74","0.800","","","","","46","0.827","798","138","","","Online","1.000","0.823","0.800","","","","","47","0.833","797","137","","","","Online","0.750","0.823","0.800","","","","","47","0.830","796","137","","","Online","0.800","0.823","0.800","","","","","50","0.860","796","137","","","","0.800","0.862"
"4/10/2026 02:23:33 AM","3190","","","","","Panel Reset/Standby","","5306","Running","Running","","","67","65","72","73","0.845","","","","","45","0.822","799","137","","","Online","1.000","0.823","0.845","","","","","46","0.825","799","136","","","","Online","0.750","0.823","0.845","","","","","46","0.829","799","136","","","Online","0.800","0.823","0.835","","","","","48","0.844","798","136","","","","0.800","0.862"
"4/10/2026 02:08:33 AM","3310","","","","","Panel Reset/Standby","","5306","Running","Running","","","66","64","71","73","0.810","","","","","45","0.825","820","139","","","Online","1.000","0.823","0.810","","","","","43","0.812","820","138","","","","Online","0.750","0.823","0.810","","","","","45","0.825","820","139","","","Online","0.800","0.823","0.810","","","","","49","0.867","821","139","","","","0.800","0.862"
"4/10/2026 01:53:33 AM","3230","","","","","Panel Reset/Standby","","5305","Running","Running","","","67","65","72","73","0.835","","","","","44","0.817","819","140","","","Online","1.000","0.823","0.835","","","","","45","0.823","818","139","","","","Online","0.750","0.823","0.835","","","","","46","0.834","817","139","","","Online","0.800","0.823","0.865","","","","","45","0.828","817","139","","","","0.800","0.862"
"4/10/2026 01:38:33 AM","3200","","","","","Panel Reset/Standby","","5305","Running","Running","","","66","64","71","73","0.825","","","","","44","0.816","822","141","","","Online","1.000","0.823","0.825","","","","","44","0.816","821","140","","","","Online","0.750","0.823","0.825","","","","","44","0.814","822","141","","","Online","0.800","0.823","0.825","","","","","44","0.822","823","141","","","","0.800","0.862"
"4/10/2026 01:23:33 AM","3230","","","","","Panel Reset/Standby","","5305","Running","Running","","","67","64","72","73","0.830","","","","","45","0.824","818","140","","","Online","1.000","0.823","0.830","","","","","45","0.825","817","139","","","","Online","0.750","0.823","0.830","","","","","43","0.806","817","140","","","Online","0.800","0.823","0.860","","","","","46","0.840","818","140","","","","0.800","0.862"
"4/10/2026 01:08:33 AM","3280","","","","","Panel Reset/Standby","","5305","Running","Running","","","66","64","71","73","0.820","","","","","44","0.823","821","137","","","Online","1.000","0.823","0.820","","","","","45","0.831","822","136","","","","Online","0.750","0.823","0.820","","","","","42","0.805","823","137","","","Online","0.800","0.823","0.900","","","","","47","0.847","822","137","","","","0.800","0.862"
"4/10/2026 12:53:33 AM","3300","","","","","Panel Reset/Standby","","5304","Running","Running","","","66","64","71","73","0.830","","","","","44","0.829","830","137","","","Online","1.000","0.823","0.830","","","","","44","0.826","830","136","","","","Online","0.750","0.823","0.830","","","","","46","0.850","830","137","","","Online","0.800","0.823","0.920","","","","","49","0.876","830","136","","","","0.800","0.862"
"4/10/2026 12:38:33 AM","3210","","","","","Panel Reset/Standby","","5304","Running","Running","","","67","65","72","73","0.835","","","","","45","0.822","808","137","","","Online","1.000","0.823","0.835","","","","","45","0.824","808","136","","","","Online","0.750","0.823","0.835","","","","","45","0.821","807","136","","","Online","0.800","0.823","0.845","","","","","43","0.811","807","135","","","","0.800","0.862"
"4/10/2026 12:23:33 AM","3330","","","","","Panel Reset/Standby","","5304","Running","Running","","","67","65","72","75","0.850","","","","","47","0.842","813","138","","","Online","1.000","0.823","0.850","","","","","47","0.848","813","137","","","","Online","0.750","0.823","0.850","","","","","49","0.858","814","137","","","Online","0.800","0.823","0.850","","","","","55","0.910","814","137","","","","0.800","0.862"
"4/10/2026 12:08:33 AM","3210","","","","","Panel Reset/Standby","","5304","Running","Running","","","66","64","71","73","0.810","","","","","43","0.809","819","137","","","Online","1.000","0.823","0.810","","","","","43","0.808","819","136","","","","Online","0.750","0.823","0.810","","","","","40","0.786","819","137","","","Online","0.800","0.823","0.810","","","","","47","0.847","819","136","","","","0.800","0.857"
"4/09/2026 11:53:33 PM","3270","","","","","Panel Reset/Standby","","5303","Running","Running","","","66","64","71","75","0.845","","","","","43","0.821","835","138","","","Online","1.000","0.822","0.845","","","","","44","0.822","836","137","","","","Online","0.750","0.822","0.845","","","","","42","0.807","835","137","","","Online","0.800","0.822","0.915","","","","","54","0.919","835","136","","","","0.800","0.857"
"4/09/2026 11:38:33 PM","3291","","","","","Panel Reset/Standby","","5303","Running","Running","","","67","64","71","74","0.800","","","","","44","0.800","789","138","","","Online","1.000","0.822","0.800","","","","","44","0.805","789","137","","","","Online","0.750","0.822","0.800","","","","","42","0.787","789","137","","","Online","0.800","0.822","0.830","","","","","51","0.866","789","137","","","","0.800","0.857"
"4/09/2026 11:23:33 PM","3270","","","","","Panel Reset/Standby","","5303","Running","Running","","","66","64","71","73","0.815","","","","","43","0.824","840","139","","","Online","1.000","0.822","0.815","","","","","43","0.822","840","138","","","","Online","0.750","0.822","0.815","","","","","42","0.812","840","138","","","Online","0.800","0.822","0.875","","","","","45","0.841","840","138","","","","0.800","0.857"
"4/09/2026 11:08:33 PM","3297","","","","","Panel Reset/Standby","","5303","Running","Running","","","67","64","71","74","0.800","","","","","44","0.809","801","140","","","Online","1.000","0.822","0.800","","","","","43","0.802","801","139","","","","Online","0.750","0.822","0.800","","","","","45","0.818","800","139","","","Online","0.800","0.822","0.897","","","","","49","0.850","800","140","","","","0.800","0.857"
"4/09/2026 10:53:33 PM","3210","","","","","Panel Reset/Standby","","5302","Running","Running","","","67","64","71","73","0.835","","","","","45","0.818","815","140","","","Online","1.000","0.822","0.835","","","","","45","0.826","815","139","","","","Online","0.750","0.822","0.835","","","","","45","0.822","815","139","","","Online","0.800","0.822","0.845","","","","","46","0.838","816","139","","","","0.800","0.857"
"4/09/2026 10:38:33 PM","3280","","","","","Panel Reset/Standby","","5302","Running","Running","","","67","64","71","74","0.845","","","","","45","0.822","817","139","","","Online","1.000","0.822","0.845","","","","","45","0.824","815","137","","","","Online","0.750","0.822","0.845","","","","","45","0.828","815","138","","","Online","0.800","0.822","0.925","","","","","50","0.869","814","138","","","","0.800","0.857"
"4/09/2026 10:23:33 PM","3240","","","","","Panel Reset/Standby","","5302","Running","Running","","","67","64","71","74","0.800","","","","","45","0.813","798","141","","","Online","1.000","0.822","0.800","","","","","45","0.815","797","140","","","","Online","0.750","0.822","0.800","","","","","795","0.833","806","140","","","Online","0.800","0.822","0.847","","","","","50","0.859","796","141","","","","0.800","0.857"
"4/09/2026 10:08:33 PM","3250","","","","","Panel Reset/Standby","","5302","Running","Running","","","66","64","71","73","0.825","","","","","44","0.829","845","140","","","Online","1.000","0.822","0.825","","","","","43","0.826","844","139","","","","Online","0.750","0.822","0.825","","","","","46","0.846","844","140","","","Online","0.800","0.822","0.825","","","","","45","0.843","843","140","","","","0.800","0.857"
"4/09/2026 09:53:33 PM","3280","","","","","Panel Reset/Standby","","5301","Running","Running","","","66","64","71","74","0.835","","","","","44","0.833","840","139","","","Online","1.000","0.822","0.835","","","","","44","0.834","840","138","","","","Online","0.750","0.822","0.835","","","","","45","0.841","841","138","","","Online","0.800","0.822","0.835","","","","","50","0.887","841","138","","","","0.800","0.857"
"4/09/2026 09:38:33 PM","3260","","","","","Panel Reset/Standby","","5301","Running","Running","","","66","64","71","73","0.830","","","","","44","0.824","843","141","","","Online","1.000","0.822","0.830","","","","","43","0.822","843","140","","","","Online","0.750","0.822","0.830","","","","","43","0.817","841","140","","","Online","0.800","0.822","0.890","","","","","46","0.850","841","140","","","","0.800","0.857"
"4/09/2026 09:23:33 PM","3300","","","","","Panel Reset/Standby","","5301","Running","Running","","","66","64","71","73","0.810","","","","","44","0.822","833","141","","","Online","1.000","0.822","0.810","","","","","44","0.820","832","140","","","","Online","0.750","0.822","0.810","","","","","43","0.817","832","140","","","Online","0.800","0.822","0.910","","","","","47","0.854","832","140","","","","0.800","0.857"
"4/09/2026 09:08:33 PM","3240","","","","","Panel Reset/Standby","","5301","Running","Running","","","66","64","71","73","0.835","","","","","45","0.835","838","141","","","Online","1.000","0.822","0.835","","","","","44","0.829","838","140","","","","Online","0.750","0.822","0.835","","","","","43","0.816","838","141","","","Online","0.800","0.822","0.835","","","","","46","0.845","838","140","","","","0.800","0.857"
"4/09/2026 08:53:33 PM","3245","","","","","Panel Reset/Standby","","5300","Running","Running","","","67","65","71","74","0.800","","","","","46","0.820","798","142","","","Online","1.000","0.822","0.800","","","","","46","0.822","797","141","","","","Online","0.750","0.822","0.800","","","","","46","0.824","796","141","","","Online","0.800","0.822","0.847","","","","","49","0.846","796","141","","","","0.800","0.857"
"4/09/2026 08:38:33 PM","3220","","","","","Panel Reset/Standby","","5300","Running","Running","","","67","64","72","73","0.825","","","","","44","0.818","814","141","","","Online","1.000","0.822","0.825","","","","","44","0.818","814","140","","","","Online","0.750","0.822","0.825","","","","","43","0.805","814","140","","","Online","0.800","0.822","0.855","","","","","46","0.829","814","140","","","","0.800","0.857"
"4/09/2026 08:23:33 PM","3240","","","","","Panel Reset/Standby","","5300","Running","Running","","","66","64","71","73","0.810","","","","","44","0.820","822","141","","","Online","1.000","0.822","0.810","","","","","43","0.812","822","140","","","","Online","0.750","0.822","0.810","","","","","41","0.835","821","140","","","Online","0.800","0.822","0.850","","","","","47","0.849","821","140","","","","0.800","0.857"
"4/09/2026 08:08:33 PM","3244","","","","","Panel Reset/Standby","","5300","Running","Running","","","67","64","71","73","0.800","","","","","45","0.806","796","142","","","Online","1.000","0.822","0.800","","","","","44","0.801","796","141","","","","Online","0.750","0.822","0.800","","","","","43","0.795","796","141","","","Online","0.800","0.822","0.845","","","","","46","0.823","796","141","","","","0.800","0.857"
"4/09/2026 07:53:33 PM","3270","","","","","Panel Reset/Standby","","5299","Running","Running","","","66","64","71","73","0.815","","","","","44","0.824","831","142","","","Online","1.000","0.822","0.815","","","","","43","0.817","831","140","","","","Online","0.750","0.822","0.815","","","","","43","0.819","833","141","","","Online","0.800","0.822","0.885","","","","","47","0.855","833","141","","","","0.800","0.857"
"4/09/2026 07:38:33 PM","3310","","","","","Panel Reset/Standby","","5299","Running","Running","","","67","64","71","74","0.835","","","","","45","0.828","823","142","","","Online","1.000","0.822","0.835","","","","","46","0.836","823","140","","","","Online","0.750","0.822","0.835","","","","","45","0.832","824","140","","","Online","0.800","0.822","0.835","","","","","50","0.872","825","141","","","","0.800","0.857"
"4/09/2026 07:23:33 PM","3210","","","","","Panel Reset/Standby","","5299","Running","Running","","","66","64","71","73","0.835","","","","","43","0.820","835","141","","","Online","1.000","0.822","0.835","","","","","43","0.820","835","140","","","","Online","0.750","0.822","0.835","","","","","45","0.836","834","140","","","Online","0.800","0.822","0.845","","","","","47","0.853","834","140","","","","0.800","0.857"
"4/09/2026 07:08:33 PM","3330","","","","","Panel Reset/Standby","","5299","Running","Running","","","66","64","71","74","0.840","","","","","46","0.836","832","143","","","Online","1.000","0.822","0.840","","","","","46","0.839","832","142","","","","Online","0.750","0.822","0.840","","","","","46","0.841","832","142","","","Online","0.800","0.822","0.840","","","","","49","0.864","827","142","","","","0.800","0.857"
